"","Symbol","Description","Biotypes","Average"
"1540","NFYC","nuclear transcription factor Y subunit gamma [Source:HGNC Symbol;Acc:HGNC:7806]","protein_coding",468.25
"1541","SCAF4","SR-related CTD associated factor 4 [Source:HGNC Symbol;Acc:HGNC:19304]","protein_coding",468
"1542","TAB3","TGF-beta activated kinase 1 (MAP3K7) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:30681]","protein_coding",468
"1543","FUS","FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]","protein_coding",467.625
"1544","B4GALT3","beta-1,4-galactosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:926]","protein_coding",467
"1545","ZMIZ1","zinc finger MIZ-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16493]","protein_coding",466
"1546","TUBB4B","tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]","protein_coding",466
"1547","CLK3","CDC like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2071]","protein_coding",465
"1548","TRAPPC8","trafficking protein particle complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:29169]","protein_coding",464.625
"1549","AKT3","AKT serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:393]","protein_coding",464.25
"1550","EPG5","ectopic P-granules autophagy protein 5 homolog [Source:HGNC Symbol;Acc:HGNC:29331]","protein_coding",464.25
"1551","MYCBP2","MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]","protein_coding",464.125
"1552","RCOR1","REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441]","protein_coding",464
"1553","DNAJA1","DnaJ heat shock protein family (Hsp40) member A1 [Source:HGNC Symbol;Acc:HGNC:5229]","protein_coding",463.625
"1554","DCAF11","DDB1 and CUL4 associated factor 11 [Source:HGNC Symbol;Acc:HGNC:20258]","protein_coding",463.25
"1555","HSPB1","heat shock protein family B (small) member 1 [Source:HGNC Symbol;Acc:HGNC:5246]","protein_coding",463.125
"1556","GBF1","golgi brefeldin A resistant guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4181]","protein_coding",463.125
"1557","FOXO1","forkhead box O1 [Source:HGNC Symbol;Acc:HGNC:3819]","protein_coding",463
"1558","PTPRE","protein tyrosine phosphatase receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]","protein_coding",462.875
"1559","CLEC4E","C-type lectin domain family 4 member E [Source:HGNC Symbol;Acc:HGNC:14555]","protein_coding",462.625
"1560","DCTN4","dynactin subunit 4 [Source:HGNC Symbol;Acc:HGNC:15518]","protein_coding",462.5
"1561","IRF5","interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]","protein_coding",462
"1562","MGAT4B","alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:7048]","protein_coding",461.875
"1563","SMAD3","SMAD family member 3 [Source:HGNC Symbol;Acc:HGNC:6769]","protein_coding",461.875
"1564","EIF4B","eukaryotic translation initiation factor 4B [Source:HGNC Symbol;Acc:HGNC:3285]","protein_coding",461.25
"1565","HADHA","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:4801]","protein_coding",460.75
"1566","NCOA6","nuclear receptor coactivator 6 [Source:HGNC Symbol;Acc:HGNC:15936]","protein_coding",460.75
"1567","SEPTIN6","septin 6 [Source:HGNC Symbol;Acc:HGNC:15848]","protein_coding",460.625
"1568","SIRPB1","signal regulatory protein beta 1 [Source:HGNC Symbol;Acc:HGNC:15928]","protein_coding",460.25
"1569","E2F2","E2F transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:3114]","protein_coding",460.125
"1570","RNPS1","RNA binding protein with serine rich domain 1 [Source:HGNC Symbol;Acc:HGNC:10080]","protein_coding",460
"1571","CCSER2","coiled-coil serine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:29197]","protein_coding",459.5
"1572","PROK2","prokineticin 2 [Source:HGNC Symbol;Acc:HGNC:18455]","protein_coding",459.25
"1573","VRK1","VRK serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]","protein_coding",459
"1574","ATP23","ATP23 metallopeptidase and ATP synthase assembly factor homolog [Source:HGNC Symbol;Acc:HGNC:29452]","protein_coding",458.125
"1575","MSL2","MSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25544]","protein_coding",458
"1576","PNPLA6","patatin like phospholipase domain containing 6 [Source:HGNC Symbol;Acc:HGNC:16268]","protein_coding",457.875
"1577","SAR1A","secretion associated Ras related GTPase 1A [Source:HGNC Symbol;Acc:HGNC:10534]","protein_coding",457.875
"1578","CTR9","CTR9 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:16850]","protein_coding",457.75
"1579","IP6K1","inositol hexakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18360]","protein_coding",457.625
"1580","MEF2D","myocyte enhancer factor 2D [Source:HGNC Symbol;Acc:HGNC:6997]","protein_coding",457.25
"1581","RNF40","ring finger protein 40 [Source:HGNC Symbol;Acc:HGNC:16867]","protein_coding",456.5
"1582","NLRP12","NLR family pyrin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:22938]","protein_coding",456.5
"1583","STK10","serine/threonine kinase 10 [Source:HGNC Symbol;Acc:HGNC:11388]","protein_coding",456.25
"1584","ARAP3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:24097]","protein_coding",456.25
"1585","TRAPPC10","trafficking protein particle complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:11868]","protein_coding",456
"1586","SH3BP5","SH3 domain binding protein 5 [Source:HGNC Symbol;Acc:HGNC:10827]","protein_coding",455.625
"1587","SNRK","SNF related kinase [Source:HGNC Symbol;Acc:HGNC:30598]","protein_coding",455.375
"1588","PIKFYVE","phosphoinositide kinase, FYVE-type zinc finger containing [Source:HGNC Symbol;Acc:HGNC:23785]","protein_coding",455.25
"1589","PIK3CB","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:8976]","protein_coding",455
"1590","HELZ","helicase with zinc finger [Source:HGNC Symbol;Acc:HGNC:16878]","protein_coding",453.75
"1591","SACM1L","SAC1 like phosphatidylinositide phosphatase [Source:HGNC Symbol;Acc:HGNC:17059]","protein_coding",453.125
"1592","UBA3","ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]","protein_coding",452.875
"1593","NPC2","NPC intracellular cholesterol transporter 2 [Source:HGNC Symbol;Acc:HGNC:14537]","protein_coding",452.5
"1594","NQO2","N-ribosyldihydronicotinamide:quinone reductase 2 [Source:HGNC Symbol;Acc:HGNC:7856]","protein_coding",452.5
"1595","GPR174","G protein-coupled receptor 174 [Source:HGNC Symbol;Acc:HGNC:30245]","protein_coding",452.125
"1596","AKT2","AKT serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:392]","protein_coding",451.25
"1597","PPP6R3","protein phosphatase 6 regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:1173]","protein_coding",450.625
"1598","SH2B3","SH2B adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:29605]","protein_coding",450.625
"1599","TENT2","terminal nucleotidyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26776]","protein_coding",450.5
"1600","ZFX","zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]","protein_coding",450.375
"1601","ELAPOR1","endosome-lysosome associated apoptosis and autophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:29618]","protein_coding",449.875
"1602","AP1B1","adaptor related protein complex 1 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:554]","protein_coding",449.75
"1603","HLA-A","major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]","protein_coding",449.375
"1604","CDC123","cell division cycle 123 [Source:HGNC Symbol;Acc:HGNC:16827]","protein_coding",449.125
"1605","GZMB","granzyme B [Source:HGNC Symbol;Acc:HGNC:4709]","protein_coding",449
"1606","SYTL1","synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584]","protein_coding",449
"1607","SPG11","SPG11 vesicle trafficking associated, spatacsin [Source:HGNC Symbol;Acc:HGNC:11226]","protein_coding",448.125
"1608","ADAM19","ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:HGNC:197]","protein_coding",447.875
"1609","OR2W3","olfactory receptor family 2 subfamily W member 3 [Source:HGNC Symbol;Acc:HGNC:15021]","protein_coding",447.875
"1610","FBXW5","F-box and WD repeat domain containing 5 [Source:HGNC Symbol;Acc:HGNC:13613]","protein_coding",447.5
"1611","CIAO1","cytosolic iron-sulfur assembly component 1 [Source:HGNC Symbol;Acc:HGNC:14280]","protein_coding",447.25
"1612","SPG21","SPG21 abhydrolase domain containing, maspardin [Source:HGNC Symbol;Acc:HGNC:20373]","protein_coding",446.875
"1613","LTA4H","leukotriene A4 hydrolase [Source:HGNC Symbol;Acc:HGNC:6710]","protein_coding",446.5
"1614","SP100","SP100 nuclear antigen [Source:HGNC Symbol;Acc:HGNC:11206]","protein_coding",446.375
"1615","IFNGR1","interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]","protein_coding",446.25
"1616","PPM1F","protein phosphatase, Mg2+/Mn2+ dependent 1F [Source:HGNC Symbol;Acc:HGNC:19388]","protein_coding",446.25
"1617","SAMD3","sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21574]","protein_coding",446
"1618","DDX24","DEAD-box helicase 24 [Source:HGNC Symbol;Acc:HGNC:13266]","protein_coding",445.875
"1619","NRBF2","nuclear receptor binding factor 2 [Source:HGNC Symbol;Acc:HGNC:19692]","protein_coding",445.75
"1620","HDAC1","histone deacetylase 1 [Source:HGNC Symbol;Acc:HGNC:4852]","protein_coding",445.625
"1621","PARP14","poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]","protein_coding",445.625
"1622","CLC","Charcot-Leyden crystal galectin [Source:HGNC Symbol;Acc:HGNC:2014]","protein_coding",445.375
"1623","P2RX1","purinergic receptor P2X 1 [Source:HGNC Symbol;Acc:HGNC:8533]","protein_coding",445.25
"1624","ACAP2","ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]","protein_coding",445.125
"1625","AMPD3","adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]","protein_coding",444.875
"1626","GNG2","G protein subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404]","protein_coding",444.875
"1627","GNAI3","G protein subunit alpha i3 [Source:HGNC Symbol;Acc:HGNC:4387]","protein_coding",444.5
"1628","SFMBT2","Scm like with four mbt domains 2 [Source:HGNC Symbol;Acc:HGNC:20256]","protein_coding",443.25
"1629","GOLPH3","golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452]","protein_coding",442.75
"1630","PAFAH1B2","platelet activating factor acetylhydrolase 1b catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:8575]","protein_coding",441.625
"1631","SIGLEC14","sialic acid binding Ig like lectin 14 [Source:HGNC Symbol;Acc:HGNC:32926]","protein_coding",441.5
"1632","SYNE3","spectrin repeat containing nuclear envelope family member 3 [Source:HGNC Symbol;Acc:HGNC:19861]","protein_coding",441.375
"1633","USP15","ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]","protein_coding",441.25
"1634","DPYD","dihydropyrimidine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3012]","protein_coding",441.25
"1635","TCF25","transcription factor 25 [Source:HGNC Symbol;Acc:HGNC:29181]","protein_coding",441
"1636","CRKL","CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]","protein_coding",440.875
"1637","CHFR","checkpoint with forkhead and ring finger domains [Source:HGNC Symbol;Acc:HGNC:20455]","protein_coding",440.5
"1638","GPCPD1","glycerophosphocholine phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:26957]","protein_coding",440.25
"1639","APOBR","apolipoprotein B receptor [Source:HGNC Symbol;Acc:HGNC:24087]","protein_coding",440.125
"1640","LRBA","LPS responsive beige-like anchor protein [Source:HGNC Symbol;Acc:HGNC:1742]","protein_coding",440.125
"1641","PABIR2","PABIR family member 2 [Source:HGNC Symbol;Acc:HGNC:30490]","protein_coding",439.875
"1642","GATAD2B","GATA zinc finger domain containing 2B [Source:HGNC Symbol;Acc:HGNC:30778]","protein_coding",439.25
"1643","DCP1A","decapping mRNA 1A [Source:HGNC Symbol;Acc:HGNC:18714]","protein_coding",439.25
"1644","CDV3","CDV3 homolog [Source:HGNC Symbol;Acc:HGNC:26928]","protein_coding",439.125
"1645","KCNA3","potassium voltage-gated channel subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:6221]","protein_coding",439
"1646","KCTD12","potassium channel tetramerization domain containing 12 [Source:HGNC Symbol;Acc:HGNC:14678]","protein_coding",439
"1647","ERAP2","endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]","protein_coding",438.75
"1648","NDFIP1","Nedd4 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:17592]","protein_coding",438.625
"1649","RUFY1","RUN and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19760]","protein_coding",438.125
"1650","APLP2","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]","protein_coding",437.875
"1651","OS9","OS9 endoplasmic reticulum lectin [Source:HGNC Symbol;Acc:HGNC:16994]","protein_coding",437.875
"1652","NACC2","NACC family member 2 [Source:HGNC Symbol;Acc:HGNC:23846]","protein_coding",437.625
"1653","LGALS1","galectin 1 [Source:HGNC Symbol;Acc:HGNC:6561]","protein_coding",437
"1654","TMEM245","transmembrane protein 245 [Source:HGNC Symbol;Acc:HGNC:1363]","protein_coding",437
"1655","ZFYVE26","zinc finger FYVE-type containing 26 [Source:HGNC Symbol;Acc:HGNC:20761]","protein_coding",436.875
"1656","NXF1","nuclear RNA export factor 1 [Source:HGNC Symbol;Acc:HGNC:8071]","protein_coding",436.875
"1657","HSPA4","heat shock protein family A (Hsp70) member 4 [Source:HGNC Symbol;Acc:HGNC:5237]","protein_coding",436.875
"1658","TNFRSF25","TNF receptor superfamily member 25 [Source:HGNC Symbol;Acc:HGNC:11910]","protein_coding",435.5
"1659","KMT2C","lysine methyltransferase 2C [Source:HGNC Symbol;Acc:HGNC:13726]","protein_coding",435.375
"1660","RUNDC3A","RUN domain containing 3A [Source:HGNC Symbol;Acc:HGNC:16984]","protein_coding",434.75
"1661","PRKCSH","protein kinase C substrate 80K-H [Source:HGNC Symbol;Acc:HGNC:9411]","protein_coding",434.125
"1662","SMARCA4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 [Source:HGNC Symbol;Acc:HGNC:11100]","protein_coding",433.75
"1663","SP2","Sp2 transcription factor [Source:HGNC Symbol;Acc:HGNC:11207]","protein_coding",433.5
"1664","MARCHF7","membrane associated ring-CH-type finger 7 [Source:HGNC Symbol;Acc:HGNC:17393]","protein_coding",432.875
"1665","SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]","protein_coding",432.875
"1666","VDAC3","voltage dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]","protein_coding",432.625
"1667","EPC2","enhancer of polycomb homolog 2 [Source:HGNC Symbol;Acc:HGNC:24543]","protein_coding",432.25
"1668","APOL3","apolipoprotein L3 [Source:HGNC Symbol;Acc:HGNC:14868]","protein_coding",431.375
"1669","PIK3R1","phosphoinositide-3-kinase regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8979]","protein_coding",431.375
"1670","SPTBN1","spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]","protein_coding",431.25
"1671","KDM3B","lysine demethylase 3B [Source:HGNC Symbol;Acc:HGNC:1337]","protein_coding",431
"1672","ECPAS","Ecm29 proteasome adaptor and scaffold [Source:HGNC Symbol;Acc:HGNC:29020]","protein_coding",430.875
"1673","TPI1","triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]","protein_coding",430.75
"1674","STK17A","serine/threonine kinase 17a [Source:HGNC Symbol;Acc:HGNC:11395]","protein_coding",430.5
"1675","VOPP1","VOPP1 WW domain binding protein [Source:HGNC Symbol;Acc:HGNC:34518]","protein_coding",430.25
"1676","METTL3","methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit [Source:HGNC Symbol;Acc:HGNC:17563]","protein_coding",430.25
"1677","SFPQ","splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774]","protein_coding",430.125
"1678","STXBP3","syntaxin binding protein 3 [Source:HGNC Symbol;Acc:HGNC:11446]","protein_coding",429.75
"1679","URI1","URI1 prefoldin like chaperone [Source:HGNC Symbol;Acc:HGNC:13236]","protein_coding",429
"1680","PRKCD","protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399]","protein_coding",429
"1681","CEP192","centrosomal protein 192 [Source:HGNC Symbol;Acc:HGNC:25515]","protein_coding",428.375
"1682","ISG20L2","interferon stimulated exonuclease gene 20 like 2 [Source:HGNC Symbol;Acc:HGNC:25745]","protein_coding",428.375
"1683","SIN3A","SIN3 transcription regulator family member A [Source:HGNC Symbol;Acc:HGNC:19353]","protein_coding",428.125
"1684","VASP","vasodilator stimulated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:12652]","protein_coding",427.875
"1685","H1-4","H1.4 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4718]","protein_coding",427.5
"1686","SULF2","sulfatase 2 [Source:HGNC Symbol;Acc:HGNC:20392]","protein_coding",427.25
"1687","FBXW2","F-box and WD repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:13608]","protein_coding",427
"1688","ZSWIM8","zinc finger SWIM-type containing 8 [Source:HGNC Symbol;Acc:HGNC:23528]","protein_coding",427
"1689","PIK3IP1","phosphoinositide-3-kinase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24942]","protein_coding",426.75
"1690","ARID1B","AT-rich interaction domain 1B [Source:HGNC Symbol;Acc:HGNC:18040]","protein_coding",426.625
"1691","TRAPPC9","trafficking protein particle complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:30832]","protein_coding",425.875
"1692","DENND4A","DENN domain containing 4A [Source:HGNC Symbol;Acc:HGNC:24321]","protein_coding",425.875
"1693","POLR2E","RNA polymerase II, I and III subunit E [Source:HGNC Symbol;Acc:HGNC:9192]","protein_coding",425.5
"1694","APH1A","aph-1 homolog A, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:29509]","protein_coding",425.375
"1695","ANAPC16","anaphase promoting complex subunit 16 [Source:HGNC Symbol;Acc:HGNC:26976]","protein_coding",425.25
"1696","CASS4","Cas scaffold protein family member 4 [Source:HGNC Symbol;Acc:HGNC:15878]","protein_coding",425.125
"1697","IRF7","interferon regulatory factor 7 [Source:HGNC Symbol;Acc:HGNC:6122]","protein_coding",425.125
"1698","MTMR1","myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]","protein_coding",425
"1699","MAST3","microtubule associated serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:19036]","protein_coding",424.75
"1700","BCL9L","BCL9 like [Source:HGNC Symbol;Acc:HGNC:23688]","protein_coding",424.25
"1701","PLPPR2","phospholipid phosphatase related 2 [Source:HGNC Symbol;Acc:HGNC:29566]","protein_coding",423.875
"1702","PLAAT4","phospholipase A and acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:9869]","protein_coding",423.75
"1703","TBXAS1","thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609]","protein_coding",423.25
"1704","NOTCH1","notch receptor 1 [Source:HGNC Symbol;Acc:HGNC:7881]","protein_coding",423.125
"1705","PEPD","peptidase D [Source:HGNC Symbol;Acc:HGNC:8840]","protein_coding",422.875
"1706","TRRAP","transformation/transcription domain associated protein [Source:HGNC Symbol;Acc:HGNC:12347]","protein_coding",422.75
"1707","C15orf39","chromosome 15 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:24497]","protein_coding",422.625
"1708","SETD2","SET domain containing 2, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:18420]","protein_coding",422.625
"1709","DYNLL1","dynein light chain LC8-type 1 [Source:HGNC Symbol;Acc:HGNC:15476]","protein_coding",422.5
"1710","QKI","QKI, KH domain containing RNA binding [Source:HGNC Symbol;Acc:HGNC:21100]","protein_coding",422.375
"1711","MGST3","microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]","protein_coding",422.25
