"","Symbol","Description","NED1","NED2","NED3","NED4","DS1","DS2","DS3","DS4","Biotypes","EntrezID"
"2726","PADI2","peptidyl arginine deiminase 2 [Source:HGNC Symbol;Acc:HGNC:18341]",1145,146,2796,1504,421,383,939,415,"protein_coding",11240
"2727","SDHB","succinate dehydrogenase complex iron sulfur subunit B [Source:HGNC Symbol;Acc:HGNC:10681]",44,22,265,45,51,24,62,83,"protein_coding",6390
"2728","RPF1","ribosome production factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:30350]",196,172,790,109,63,59,184,84,"protein_coding",80135
"2729","KDM5B","lysine demethylase 5B [Source:HGNC Symbol;Acc:HGNC:18039]",100,51,792,166,71,61,237,88,"protein_coding",10765
"2730","UAP1","UDP-N-acetylglucosamine pyrophosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12457]",51,46,272,34,51,46,69,43,"protein_coding",6675
"2731","CTBS","chitobiase [Source:HGNC Symbol;Acc:HGNC:2496]",467,90,1920,610,278,237,548,411,"protein_coding",1486
"2732","KLHL12","kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360]",56,37,301,33,31,42,54,30,"protein_coding",59349
"2733","SSX2IP","SSX family member 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:16509]",30,43,93,9,49,10,18,26,"protein_coding",117178
"2734","ZNHIT6","zinc finger HIT-type containing 6 [Source:HGNC Symbol;Acc:HGNC:26089]",7,11,70,16,10,2,11,12,"protein_coding",54680
"2735","RBBP5","RB binding protein 5, histone lysine methyltransferase complex subunit [Source:HGNC Symbol;Acc:HGNC:9888]",15,5,42,1,0,0,11,14,"protein_coding",5929
"2736","GBP3","guanylate binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4184]",16,39,157,40,23,12,74,36,"protein_coding",2635
"2737","GBP1","guanylate binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4182]",407,417,1827,161,258,265,387,353,"protein_coding",2633
"2738","GPR89A","G protein-coupled receptor 89A [Source:HGNC Symbol;Acc:HGNC:31984]",14,33,31,12,47,5,1,7,"protein_coding",653519
"2739","RAB29","RAB29, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9789]",174,123,657,213,64,66,167,93,"protein_coding",8934
"2740","CD160","CD160 molecule [Source:HGNC Symbol;Acc:HGNC:17013]",71,33,88,65,34,22,68,24,"protein_coding",11126
"2741","ECE1","endothelin converting enzyme 1 [Source:HGNC Symbol;Acc:HGNC:3146]",1222,487,3384,1373,769,221,1059,1142,"protein_coding",1889
"2742","HMGCL","3-hydroxy-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:5005]",197,93,591,91,77,109,121,135,"protein_coding",3155
"2743","CR2","complement C3d receptor 2 [Source:HGNC Symbol;Acc:HGNC:2336]",34,18,138,35,18,9,18,20,"protein_coding",1380
"2744","CD46","CD46 molecule [Source:HGNC Symbol;Acc:HGNC:6953]",22,3,34,38,7,13,11,7,"protein_coding",4179
"2745","APH1A","aph-1 homolog A, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:29509]",398,146,1500,274,128,215,398,344,"protein_coding",51107
"2746","P3H1","prolyl 3-hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:19316]",61,32,290,68,24,42,96,29,"protein_coding",64175
"2747","SLC2A1","solute carrier family 2 member 1 [Source:HGNC Symbol;Acc:HGNC:11005]",2038,2114,3626,1310,750,453,1352,1658,"protein_coding",6513
"2748","EBNA1BP2","EBNA1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15531]",90,135,312,20,38,22,76,60,"protein_coding",10969
"2749","MPL","MPL proto-oncogene, thrombopoietin receptor [Source:HGNC Symbol;Acc:HGNC:7217]",100,43,149,39,74,19,87,93,"protein_coding",4352
"2750","IPO13","importin 13 [Source:HGNC Symbol;Acc:HGNC:16853]",104,65,408,76,77,36,43,58,"protein_coding",9670
"2751","ATP6V0B","ATPase H+ transporting V0 subunit b [Source:HGNC Symbol;Acc:HGNC:861]",303,53,503,381,157,168,312,287,"protein_coding",533
"2752","ERI3","ERI1 exoribonuclease family member 3 [Source:HGNC Symbol;Acc:HGNC:17276]",30,20,178,29,11,4,50,20,"protein_coding",79033
"2753","AKR1A1","aldo-keto reductase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:380]",85,38,383,23,28,34,105,53,"protein_coding",10327
"2754","BLZF1","basic leucine zipper nuclear factor 1 [Source:HGNC Symbol;Acc:HGNC:1065]",69,112,501,192,34,29,89,56,"protein_coding",8548
"2755","NSUN4","NOP2/Sun RNA methyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:31802]",42,31,161,51,24,27,33,41,"protein_coding",387338
"2756","DR1","down-regulator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:3017]",190,146,1131,336,143,76,198,171,"protein_coding",1810
"2757","PRRC2C","proline rich coiled-coil 2C [Source:HGNC Symbol;Acc:HGNC:24903]",1072,480,4716,1504,456,462,1134,685,"protein_coding",23215
"2758","ABCD3","ATP binding cassette subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:67]",35,47,267,31,29,12,45,32,"protein_coding",5825
"2759","VAMP4","vesicle associated membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:12645]",124,89,436,91,91,63,126,82,"protein_coding",8674
"2760","DPH5","diphthamide biosynthesis 5 [Source:HGNC Symbol;Acc:HGNC:24270]",10,45,116,5,18,15,30,25,"protein_coding",51611
"2761","FASLG","Fas ligand [Source:HGNC Symbol;Acc:HGNC:11936]",158,37,409,145,51,69,75,53,"protein_coding",356
"2762","PTBP2","polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662]",29,28,170,58,14,11,40,25,"protein_coding",58155
"2763","TNFSF4","TNF superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11934]",13,12,144,15,17,0,38,9,"protein_coding",7292
"2764","PRDX6","peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]",6012,6297,5233,2411,2323,552,2113,4308,"protein_coding",9588
"2765","DARS2","aspartyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25538]",19,17,111,24,9,9,35,7,"protein_coding",55157
"2766","UTP25","UTP25 small subunit processor component [Source:HGNC Symbol;Acc:HGNC:28440]",70,47,464,45,28,35,196,70,"protein_coding",27042
"2767","RCAN3","RCAN family member 3 [Source:HGNC Symbol;Acc:HGNC:3042]",462,940,1778,822,243,122,788,651,"protein_coding",11123
"2768","SYF2","SYF2 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:19824]",164,309,481,58,204,50,84,122,"protein_coding",25949
"2769","RSRP1","arginine and serine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:25234]",107,72,638,105,60,40,196,118,"protein_coding",57035
"2770","RCOR3","REST corepressor 3 [Source:HGNC Symbol;Acc:HGNC:25594]",167,69,319,134,58,42,60,58,"protein_coding",55758
"2771","MTFR1L","mitochondrial fission regulator 1 like [Source:HGNC Symbol;Acc:HGNC:28836]",299,91,799,205,125,139,188,184,"protein_coding",56181
"2772","MAN1C1","mannosidase alpha class 1C member 1 [Source:HGNC Symbol;Acc:HGNC:19080]",9,18,74,13,13,16,39,9,"protein_coding",57134
"2773","RPS6KA1","ribosomal protein S6 kinase A1 [Source:HGNC Symbol;Acc:HGNC:10430]",1215,377,3584,1094,645,368,984,1013,"protein_coding",6195
"2774","DHDDS","dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:20603]",268,610,904,216,315,190,271,265,"protein_coding",79947
"2775","NENF","neudesin neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:30384]",27,38,132,12,28,15,31,25,"protein_coding",29937
"2776","NSL1","NSL1 component of MIS12 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24548]",100,83,544,218,94,67,210,159,"protein_coding",25936
"2777","ARID1A","AT-rich interaction domain 1A [Source:HGNC Symbol;Acc:HGNC:11110]",969,420,3060,927,442,304,850,829,"protein_coding",8289
"2778","RPA2","replication protein A2 [Source:HGNC Symbol;Acc:HGNC:10290]",193,84,758,161,57,48,176,95,"protein_coding",6118
"2779","PPP1R8","protein phosphatase 1 regulatory subunit 8 [Source:HGNC Symbol;Acc:HGNC:9296]",33,46,177,7,20,11,35,21,"protein_coding",5511
"2780","STX12","syntaxin 12 [Source:HGNC Symbol;Acc:HGNC:11430]",29,11,102,34,8,11,20,21,"protein_coding",23673
"2781","OSBPL9","oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]",99,82,847,130,42,31,144,59,"protein_coding",114883
"2782","ESYT2","extended synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:22211]",372,403,2117,428,175,164,667,366,"protein_coding",57488
"2783","MESD","mesoderm development LRP chaperone [Source:HGNC Symbol;Acc:HGNC:13520]",65,115,539,117,30,42,155,62,"protein_coding",23184
"2784","RCN2","reticulocalbin 2 [Source:HGNC Symbol;Acc:HGNC:9935]",40,80,240,48,52,51,72,39,"protein_coding",5955
"2785","STAG1","stromal antigen 1 [Source:HGNC Symbol;Acc:HGNC:11354]",91,53,636,128,49,19,196,37,"protein_coding",10274
"2786","STK11","serine/threonine kinase 11 [Source:HGNC Symbol;Acc:HGNC:11389]",493,634,696,355,185,102,279,340,"protein_coding",6794
"2787","IFT46","intraflagellar transport 46 [Source:HGNC Symbol;Acc:HGNC:26146]",35,28,199,44,33,31,72,27,"protein_coding",56912
"2788","KPTN","kaptin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:6404]",23,12,95,6,3,5,21,6,"protein_coding",11133
"2789","RPS25","ribosomal protein S25 [Source:HGNC Symbol;Acc:HGNC:10413]",2077,4667,8361,1219,3462,991,1822,1613,"protein_coding",6230
"2790","DDX59","DEAD-box helicase 59 [Source:HGNC Symbol;Acc:HGNC:25360]",154,63,571,114,75,61,141,70,"protein_coding",83479
"2791","ATF6","activating transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:791]",514,263,2894,803,254,207,838,565,"protein_coding",22926
"2792","FASTKD2","FAST kinase domains 2 [Source:HGNC Symbol;Acc:HGNC:29160]",30,28,156,53,11,5,42,28,"protein_coding",22868
"2793","CREB1","cAMP responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2345]",544,261,2344,425,270,120,566,409,"protein_coding",1385
"2794","KLF7","Kruppel like factor 7 [Source:HGNC Symbol;Acc:HGNC:6350]",147,46,980,220,96,37,303,126,"protein_coding",8609
"2795","IRAG2","inositol 1,4,5-triphosphate receptor associated 2 [Source:HGNC Symbol;Acc:HGNC:6690]",660,166,2306,672,345,170,612,460,"protein_coding",4033
"2796","USP35","ubiquitin specific peptidase 35 [Source:HGNC Symbol;Acc:HGNC:20061]",41,21,131,22,23,11,38,59,"protein_coding",57558
"2797","CASP8AP2","caspase 8 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1510]",20,29,165,40,14,4,53,39,"protein_coding",9994
"2798","HMGN3","high mobility group nucleosomal binding domain 3 [Source:HGNC Symbol;Acc:HGNC:12312]",20,25,190,18,17,9,32,7,"protein_coding",9324
"2799","UBE3D","ubiquitin protein ligase E3D [Source:HGNC Symbol;Acc:HGNC:21381]",24,28,115,28,24,9,45,36,"protein_coding",90025
"2800","ANKRD13C","ankyrin repeat domain 13C [Source:HGNC Symbol;Acc:HGNC:25374]",204,171,845,243,96,59,233,178,"protein_coding",81573
"2801","PHF3","PHD finger protein 3 [Source:HGNC Symbol;Acc:HGNC:8921]",101,103,1006,158,78,37,216,124,"protein_coding",23469
"2802","PLAGL1","PLAG1 like zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:9046]",88,5,180,92,35,20,44,51,"protein_coding",5325
"2803","FBXO30","F-box protein 30 [Source:HGNC Symbol;Acc:HGNC:15600]",98,52,358,51,38,30,87,52,"protein_coding",84085
"2804","TNFAIP3","TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]",111,67,559,108,146,53,168,134,"protein_coding",7128
"2805","AKAP7","A-kinase anchoring protein 7 [Source:HGNC Symbol;Acc:HGNC:377]",40,35,144,34,35,8,11,23,"protein_coding",9465
"2806","RAB32","RAB32, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9772]",262,76,993,174,153,94,255,169,"protein_coding",10981
"2807","SGK1","serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:HGNC:10810]",21,5,56,39,3,9,21,23,"protein_coding",6446
"2808","RNF146","ring finger protein 146 [Source:HGNC Symbol;Acc:HGNC:21336]",120,57,658,79,74,39,86,100,"protein_coding",81847
"2809","ARG1","arginase 1 [Source:HGNC Symbol;Acc:HGNC:663]",20,42,110,23,23,8,5,6,"protein_coding",383
"2810","FBXL5","F-box and leucine rich repeat protein 5 [Source:HGNC Symbol;Acc:HGNC:13602]",777,215,5086,1060,368,279,1215,587,"protein_coding",26234
"2811","MED28","mediator complex subunit 28 [Source:HGNC Symbol;Acc:HGNC:24628]",59,49,285,85,28,38,48,50,"protein_coding",80306
"2812","ZNF430","zinc finger protein 430 [Source:HGNC Symbol;Acc:HGNC:20808]",463,566,1712,442,329,178,385,343,"protein_coding",80264
"2813","VAMP8","vesicle associated membrane protein 8 [Source:HGNC Symbol;Acc:HGNC:12647]",161,386,615,54,136,93,157,124,"protein_coding",8673
"2814","DCLRE1B","DNA cross-link repair 1B [Source:HGNC Symbol;Acc:HGNC:17641]",85,25,242,51,45,36,70,45,"protein_coding",64858
"2815","MYL12B","myosin light chain 12B [Source:HGNC Symbol;Acc:HGNC:29827]",3184,2036,9956,1521,1674,1145,2151,2966,"protein_coding",103910
"2816","FOXO3","forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821]",8034,5504,10078,5259,3037,988,4400,4152,"protein_coding",2309
"2817","ARMC2","armadillo repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:23045]",9,7,101,21,4,6,16,10,"protein_coding",84071
"2818","RPN2","ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]",313,188,1230,182,132,201,331,214,"protein_coding",6185
"2819","PKD2","polycystin 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9009]",18,19,71,35,22,1,48,37,"protein_coding",5311
"2820","ABCG2","ATP binding cassette subfamily G member 2 (Junior blood group) [Source:HGNC Symbol;Acc:HGNC:74]",27,59,100,56,21,8,18,51,"protein_coding",9429
"2821","CCNI","cyclin I [Source:HGNC Symbol;Acc:HGNC:1595]",6203,3932,17029,6107,2767,1627,5341,3560,"protein_coding",10983
"2822","MFSD1","major facilitator superfamily domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25874]",662,201,1554,399,225,226,393,486,"protein_coding",64747
"2823","RAB3GAP2","RAB3 GTPase activating non-catalytic protein subunit 2 [Source:HGNC Symbol;Acc:HGNC:17168]",41,26,316,43,27,28,98,43,"protein_coding",25782
"2824","EEF2KMT","eukaryotic elongation factor 2 lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:32221]",36,46,192,40,22,27,50,46,"protein_coding",196483
"2825","UBN1","ubinuclein 1 [Source:HGNC Symbol;Acc:HGNC:12506]",411,113,1113,261,172,84,331,378,"protein_coding",29855
"2826","KLF12","Kruppel like factor 12 [Source:HGNC Symbol;Acc:HGNC:6346]",170,158,1145,225,97,55,322,181,"protein_coding",11278
"2827","HS1BP3","HCLS1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24979]",247,77,687,160,114,67,189,281,"protein_coding",64342
"2828","LDAH","lipid droplet associated hydrolase [Source:HGNC Symbol;Acc:HGNC:26145]",59,31,282,68,26,10,66,28,"protein_coding",60526
"2829","WDR35","WD repeat domain 35 [Source:HGNC Symbol;Acc:HGNC:29250]",33,68,155,27,7,13,58,14,"protein_coding",57539
"2830","ELL2","elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]",294,354,663,219,310,74,174,196,"protein_coding",22936
"2831","CYP20A1","cytochrome P450 family 20 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:20576]",191,262,741,189,402,200,290,194,"protein_coding",57404
"2832","NDUFB3","NADH:ubiquinone oxidoreductase subunit B3 [Source:HGNC Symbol;Acc:HGNC:7698]",14,0,109,14,51,12,15,19,"protein_coding",4709
"2833","GTF3C3","general transcription factor IIIC subunit 3 [Source:HGNC Symbol;Acc:HGNC:4666]",56,52,368,92,13,23,110,34,"protein_coding",9330
"2834","UBE2B","ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473]",2502,1229,4989,2731,1022,483,865,1162,"protein_coding",7320
"2835","TRPM6","transient receptor potential cation channel subfamily M member 6 [Source:HGNC Symbol;Acc:HGNC:17995]",39,4,243,78,31,19,43,51,"protein_coding",140803
"2836","KLF9","Kruppel like factor 9 [Source:HGNC Symbol;Acc:HGNC:1123]",116,88,471,70,85,32,100,127,"protein_coding",687
"2837","ITGB1BP1","integrin subunit beta 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23927]",52,52,344,58,40,17,76,53,"protein_coding",9270
"2838","CPSF3","cleavage and polyadenylation specific factor 3 [Source:HGNC Symbol;Acc:HGNC:2326]",47,28,182,25,26,19,59,38,"protein_coding",51692
"2839","SENP5","SUMO specific peptidase 5 [Source:HGNC Symbol;Acc:HGNC:28407]",237,116,1430,394,124,94,416,199,"protein_coding",205564
"2840","CCDC92","coiled-coil domain containing 92 [Source:HGNC Symbol;Acc:HGNC:29563]",53,46,198,61,37,20,80,53,"protein_coding",80212
"2841","C1orf198","chromosome 1 open reading frame 198 [Source:HGNC Symbol;Acc:HGNC:25900]",60,48,260,102,56,17,82,72,"protein_coding",84886
"2842","HEATR1","HEAT repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:25517]",92,68,746,192,50,39,223,56,"protein_coding",55127
"2843","PTBP3","polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253]",771,262,2671,835,440,226,590,483,"protein_coding",9991
"2844","RAD23B","RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]",287,219,875,317,195,81,266,255,"protein_coding",5887
"2845","FKBP15","FKBP prolyl isomerase family member 15 [Source:HGNC Symbol;Acc:HGNC:23397]",138,60,679,172,94,67,153,119,"protein_coding",23307
"2846","ABITRAM","actin binding transcription modulator [Source:HGNC Symbol;Acc:HGNC:1364]",20,13,118,34,6,24,17,31,"protein_coding",54942
"2847","DYNC2I2","dynein 2 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:28296]",13,40,116,21,6,15,28,23,"protein_coding",89891
"2848","SET","SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760]",641,992,2529,316,413,197,656,491,"protein_coding",6418
"2849","PTPA","protein phosphatase 2 phosphatase activator [Source:HGNC Symbol;Acc:HGNC:9308]",196,259,882,198,97,65,253,231,"protein_coding",5524
"2850","GLE1","GLE1 RNA export mediator [Source:HGNC Symbol;Acc:HGNC:4315]",288,282,783,167,238,116,180,221,"protein_coding",2733
"2851","RAB14","RAB14, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16524]",418,219,1544,549,222,141,428,394,"protein_coding",51552
"2852","CNTRL","centriolin [Source:HGNC Symbol;Acc:HGNC:1858]",35,96,435,55,29,11,94,38,"protein_coding",11064
"2853","FBXW2","F-box and WD repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:13608]",363,271,1401,404,167,120,423,267,"protein_coding",26190
"2854","PHF19","PHD finger protein 19 [Source:HGNC Symbol;Acc:HGNC:24566]",151,96,579,176,48,66,210,137,"protein_coding",26147
"2855","NEK6","NIMA related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749]",10,6,55,24,7,0,18,10,"protein_coding",10783
"2856","PPP6C","protein phosphatase 6 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9323]",302,156,1263,190,128,145,405,275,"protein_coding",5537
"2857","NDUFA8","NADH:ubiquinone oxidoreductase subunit A8 [Source:HGNC Symbol;Acc:HGNC:7692]",32,67,150,6,24,26,49,33,"protein_coding",4702
"2858","HDHD3","haloacid dehalogenase like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28171]",20,11,70,21,10,6,20,16,"protein_coding",81932
"2859","RBM18","RNA binding motif protein 18 [Source:HGNC Symbol;Acc:HGNC:28413]",131,63,519,114,50,31,114,57,"protein_coding",92400
"2860","SLC46A2","solute carrier family 46 member 2 [Source:HGNC Symbol;Acc:HGNC:16055]",58,14,338,92,38,59,90,39,"protein_coding",57864
"2861","HSDL2","hydroxysteroid dehydrogenase like 2 [Source:HGNC Symbol;Acc:HGNC:18572]",268,88,849,362,161,73,208,223,"protein_coding",84263
"2862","MAPKAP1","MAPK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18752]",59,28,244,42,14,8,53,31,"protein_coding",79109
"2863","INVS","inversin [Source:HGNC Symbol;Acc:HGNC:17870]",50,24,332,73,39,13,118,48,"protein_coding",27130
"2864","GALNT12","polypeptide N-acetylgalactosaminyltransferase 12 [Source:HGNC Symbol;Acc:HGNC:19877]",35,13,133,35,7,8,45,31,"protein_coding",79695
"2865","DENND1A","DENN domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29324]",329,220,1334,409,184,144,394,245,"protein_coding",57706
"2866","ALG2","ALG2 alpha-1,3/1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23159]",74,36,324,48,25,37,112,54,"protein_coding",85365
"2867","CSF3R","colony stimulating factor 3 receptor [Source:HGNC Symbol;Acc:HGNC:2439]",31457,2980,52857,29118,17479,12175,15536,27071,"protein_coding",1441
"2868","KDSR","3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021]",111,89,397,143,19,21,144,97,"protein_coding",2531
"2869","VPS4B","vacuolar protein sorting 4 homolog B [Source:HGNC Symbol;Acc:HGNC:10895]",281,145,1411,284,120,80,384,238,"protein_coding",9525
"2870","C19orf25","chromosome 19 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:26711]",75,40,228,79,32,32,30,84,"protein_coding",148223
"2871","ZBTB45","zinc finger and BTB domain containing 45 [Source:HGNC Symbol;Acc:HGNC:23715]",53,38,216,93,43,13,114,87,"protein_coding",84878
"2872","YLPM1","YLP motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17798]",54,28,175,15,12,10,26,25,"protein_coding",56252
"2873","DCAF4","DDB1 and CUL4 associated factor 4 [Source:HGNC Symbol;Acc:HGNC:20229]",53,24,164,69,24,7,62,33,"protein_coding",26094
"2874","FCF1","FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:HGNC:20220]",245,260,1143,246,140,78,387,201,"protein_coding",51077
"2875","BBOF1","basal body orientation factor 1 [Source:HGNC Symbol;Acc:HGNC:19855]",71,118,197,14,96,13,46,51,"protein_coding",80127
