"","Symbol","Description","Biotypes","Average"
"1070","NOP14","NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821]","protein_coding",117.875
"1071","ADD1","adducin 1 [Source:HGNC Symbol;Acc:HGNC:243]","protein_coding",1965.125
"1072","L2HGDH","L-2-hydroxyglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:20499]","protein_coding",20.625
"1073","TXNDC16","thioredoxin domain containing 16 [Source:HGNC Symbol;Acc:HGNC:19965]","protein_coding",37.875
"1074","RTRAF","RNA transcription, translation and transport factor [Source:HGNC Symbol;Acc:HGNC:23169]","protein_coding",323.875
"1075","GMCL1","germ cell-less 1, spermatogenesis associated [Source:HGNC Symbol;Acc:HGNC:23843]","protein_coding",275.375
"1076","SF3B2","splicing factor 3b subunit 2 [Source:HGNC Symbol;Acc:HGNC:10769]","protein_coding",363
"1077","KLHL42","kelch like family member 42 [Source:HGNC Symbol;Acc:HGNC:29252]","protein_coding",41.875
"1078","DNM1L","dynamin 1 like [Source:HGNC Symbol;Acc:HGNC:2973]","protein_coding",264.375
"1079","ERGIC2","ERGIC and golgi 2 [Source:HGNC Symbol;Acc:HGNC:30208]","protein_coding",230.5
"1080","CASS4","Cas scaffold protein family member 4 [Source:HGNC Symbol;Acc:HGNC:15878]","protein_coding",507.625
"1081","RFX2","regulatory factor X2 [Source:HGNC Symbol;Acc:HGNC:9983]","protein_coding",81.25
"1082","METTL2A","methyltransferase 2A, methylcytidine [Source:HGNC Symbol;Acc:HGNC:25755]","protein_coding",29.875
"1083","ALG6","ALG6 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23157]","protein_coding",80
"1084","CNOT3","CCR4-NOT transcription complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7879]","protein_coding",228.25
"1085","PTPN4","protein tyrosine phosphatase non-receptor type 4 [Source:HGNC Symbol;Acc:HGNC:9656]","protein_coding",894
"1086","DDX18","DEAD-box helicase 18 [Source:HGNC Symbol;Acc:HGNC:2741]","protein_coding",198
"1087","KHSRP","KH-type splicing regulatory protein [Source:HGNC Symbol;Acc:HGNC:6316]","protein_coding",176.5
"1088","EDEM2","ER degradation enhancing alpha-mannosidase like protein 2 [Source:HGNC Symbol;Acc:HGNC:15877]","protein_coding",439
"1089","PDRG1","p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]","protein_coding",12.75
"1090","DOCK9","dedicator of cytokinesis 9 [Source:HGNC Symbol;Acc:HGNC:14132]","protein_coding",110.625
"1091","ANKRD10","ankyrin repeat domain 10 [Source:HGNC Symbol;Acc:HGNC:20265]","protein_coding",205.875
"1092","TGDS","TDP-glucose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:20324]","protein_coding",24.75
"1093","C3orf18","chromosome 3 open reading frame 18 [Source:HGNC Symbol;Acc:HGNC:24837]","protein_coding",50.125
"1094","COQ9","coenzyme Q9 [Source:HGNC Symbol;Acc:HGNC:25302]","protein_coding",32.375
"1095","TMEM40","transmembrane protein 40 [Source:HGNC Symbol;Acc:HGNC:25620]","protein_coding",45.75
"1096","PPP1R13B","protein phosphatase 1 regulatory subunit 13B [Source:HGNC Symbol;Acc:HGNC:14950]","protein_coding",25.625
"1097","ATRN","attractin [Source:HGNC Symbol;Acc:HGNC:885]","protein_coding",120
"1098","SMOX","spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862]","protein_coding",191.75
"1099","FKBP1A","FKBP prolyl isomerase 1A [Source:HGNC Symbol;Acc:HGNC:3711]","protein_coding",1668.375
"1100","NSFL1C","NSFL1 cofactor [Source:HGNC Symbol;Acc:HGNC:15912]","protein_coding",344.75
"1101","DNAAF9","dynein axonemal assembly factor 9 [Source:HGNC Symbol;Acc:HGNC:17721]","protein_coding",60.75
"1102","MAVS","mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:HGNC:29233]","protein_coding",205.25
"1103","XRN2","5'-3' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:12836]","protein_coding",432.625
"1104","KIZ","kizuna centrosomal protein [Source:HGNC Symbol;Acc:HGNC:15865]","protein_coding",92.125
"1105","DYNLL1","dynein light chain LC8-type 1 [Source:HGNC Symbol;Acc:HGNC:15476]","protein_coding",520
"1106","TESC","tescalcin [Source:HGNC Symbol;Acc:HGNC:26065]","protein_coding",1083.5
"1107","SNX5","sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]","protein_coding",545.375
"1108","RPL6","ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]","protein_coding",2496.75
"1109","SIRPG","signal regulatory protein gamma [Source:HGNC Symbol;Acc:HGNC:15757]","protein_coding",253.625
"1110","MAPKAPK5","MAPK activated protein kinase 5 [Source:HGNC Symbol;Acc:HGNC:6889]","protein_coding",142.25
"1111","P2RX7","purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537]","protein_coding",204.875
"1112","RBBP9","RB binding protein 9, serine hydrolase [Source:HGNC Symbol;Acc:HGNC:9892]","protein_coding",41
"1113","ANAPC5","anaphase promoting complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:15713]","protein_coding",437.75
"1114","SLC23A2","solute carrier family 23 member 2 [Source:HGNC Symbol;Acc:HGNC:10973]","protein_coding",166.125
"1115","SLC8B1","solute carrier family 8 member B1 [Source:HGNC Symbol;Acc:HGNC:26175]","protein_coding",33.75
"1116","TMEM230","transmembrane protein 230 [Source:HGNC Symbol;Acc:HGNC:15876]","protein_coding",135
"1117","KDM2B","lysine demethylase 2B [Source:HGNC Symbol;Acc:HGNC:13610]","protein_coding",189.875
"1118","TASP1","taspase 1 [Source:HGNC Symbol;Acc:HGNC:15859]","protein_coding",23.875
"1119","OAS1","2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]","protein_coding",414.625
"1120","GCN1","GCN1 activator of EIF2AK4 [Source:HGNC Symbol;Acc:HGNC:4199]","protein_coding",167.75
"1121","RPLP0","ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371]","protein_coding",3376
"1122","PXN","paxillin [Source:HGNC Symbol;Acc:HGNC:9718]","protein_coding",2194.75
"1123","TRMT6","tRNA methyltransferase 6 non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:20900]","protein_coding",70
"1124","PEBP1","phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]","protein_coding",159.75
"1125","BRAP","BRCA1 associated protein [Source:HGNC Symbol;Acc:HGNC:1099]","protein_coding",279.625
"1126","ERP29","endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:HGNC:13799]","protein_coding",442.375
"1127","FUS","FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]","protein_coding",534.875
"1128","IGBP1","immunoglobulin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5461]","protein_coding",307.75
"1129","FXYD5","FXYD domain containing ion transport regulator 5 [Source:HGNC Symbol;Acc:HGNC:4029]","protein_coding",3733.25
"1130","ZNF302","zinc finger protein 302 [Source:HGNC Symbol;Acc:HGNC:13848]","protein_coding",92.5
"1131","GRAMD1A","GRAM domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29305]","protein_coding",434.25
"1132","CDIP1","cell death inducing p53 target 1 [Source:HGNC Symbol;Acc:HGNC:13234]","protein_coding",282.125
"1133","GANAB","glucosidase II alpha subunit [Source:HGNC Symbol;Acc:HGNC:4138]","protein_coding",67.5
"1134","GMIP","GEM interacting protein [Source:HGNC Symbol;Acc:HGNC:24852]","protein_coding",804.75
"1135","RBM41","RNA binding motif protein 41 [Source:HGNC Symbol;Acc:HGNC:25617]","protein_coding",45.75
"1136","LAG3","lymphocyte activating 3 [Source:HGNC Symbol;Acc:HGNC:6476]","protein_coding",66.25
"1137","MLF2","myeloid leukemia factor 2 [Source:HGNC Symbol;Acc:HGNC:7126]","protein_coding",867.75
"1138","DDX24","DEAD-box helicase 24 [Source:HGNC Symbol;Acc:HGNC:13266]","protein_coding",459.875
"1139","ZBTB25","zinc finger and BTB domain containing 25 [Source:HGNC Symbol;Acc:HGNC:13112]","protein_coding",98
"1140","ARHGAP4","Rho GTPase activating protein 4 [Source:HGNC Symbol;Acc:HGNC:674]","protein_coding",680.875
"1141","DHX32","DEAH-box helicase 32 (putative) [Source:HGNC Symbol;Acc:HGNC:16717]","protein_coding",38.75
"1142","RCOR1","REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441]","protein_coding",502.5
"1143","GPATCH2L","G-patch domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:20210]","protein_coding",93.875
"1144","LTBP4","latent transforming growth factor beta binding protein 4 [Source:HGNC Symbol;Acc:HGNC:6717]","protein_coding",31
"1145","BLVRB","biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063]","protein_coding",2164.625
"1146","SLC9A1","solute carrier family 9 member A1 [Source:HGNC Symbol;Acc:HGNC:11071]","protein_coding",241.375
"1147","SPTLC1","serine palmitoyltransferase long chain base subunit 1 [Source:HGNC Symbol;Acc:HGNC:11277]","protein_coding",563.875
"1148","PAPOLA","poly(A) polymerase alpha [Source:HGNC Symbol;Acc:HGNC:14981]","protein_coding",783.25
"1149","PCBP4","poly(rC) binding protein 4 [Source:HGNC Symbol;Acc:HGNC:8652]","protein_coding",52.125
"1150","YPEL3","yippee like 3 [Source:HGNC Symbol;Acc:HGNC:18327]","protein_coding",8989.125
"1151","MRPS33","mitochondrial ribosomal protein S33 [Source:HGNC Symbol;Acc:HGNC:16634]","protein_coding",28.875
"1152","NDUFB2","NADH:ubiquinone oxidoreductase subunit B2 [Source:HGNC Symbol;Acc:HGNC:7697]","protein_coding",83.875
"1153","NUDC","nuclear distribution C, dynein complex regulator [Source:HGNC Symbol;Acc:HGNC:8045]","protein_coding",87
"1154","MAEA","macrophage erythroblast attacher, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:13731]","protein_coding",613.625
"1155","ICAM1","intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]","protein_coding",118.25
"1156","STRN4","striatin 4 [Source:HGNC Symbol;Acc:HGNC:15721]","protein_coding",86.625
"1157","IRAK3","interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020]","protein_coding",126.75
"1158","LYZ","lysozyme [Source:HGNC Symbol;Acc:HGNC:6740]","protein_coding",21632.125
"1159","MUL1","mitochondrial E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:25762]","protein_coding",155.25
"1160","TFAP4","transcription factor AP-4 [Source:HGNC Symbol;Acc:HGNC:11745]","protein_coding",55.5
"1161","PDCD7","programmed cell death 7 [Source:HGNC Symbol;Acc:HGNC:8767]","protein_coding",108.75
"1162","SPG21","SPG21 abhydrolase domain containing, maspardin [Source:HGNC Symbol;Acc:HGNC:20373]","protein_coding",527.75
"1163","RAB11FIP3","RAB11 family interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:17224]","protein_coding",92.875
"1164","GNPTG","N-acetylglucosamine-1-phosphate transferase subunit gamma [Source:HGNC Symbol;Acc:HGNC:23026]","protein_coding",252.25
"1165","GOLGA3","golgin A3 [Source:HGNC Symbol;Acc:HGNC:4426]","protein_coding",402
"1166","CERS4","ceramide synthase 4 [Source:HGNC Symbol;Acc:HGNC:23747]","protein_coding",31.75
"1167","MCOLN1","mucolipin TRP cation channel 1 [Source:HGNC Symbol;Acc:HGNC:13356]","protein_coding",532.125
"1168","USP48","ubiquitin specific peptidase 48 [Source:HGNC Symbol;Acc:HGNC:18533]","protein_coding",156
"1169","EFNB1","ephrin B1 [Source:HGNC Symbol;Acc:HGNC:3226]","protein_coding",68.25
"1170","PDPR","pyruvate dehydrogenase phosphatase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:30264]","protein_coding",122.625
"1171","AARS1","alanyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:20]","protein_coding",117.875
"1172","GLG1","golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]","protein_coding",313.625
"1173","TNRC6A","trinucleotide repeat containing adaptor 6A [Source:HGNC Symbol;Acc:HGNC:11969]","protein_coding",168
"1174","PLEKHG2","pleckstrin homology and RhoGEF domain containing G2 [Source:HGNC Symbol;Acc:HGNC:29515]","protein_coding",96.75
"1175","NAT14","N-acetyltransferase 14 (putative) [Source:HGNC Symbol;Acc:HGNC:28918]","protein_coding",16.875
"1176","PITPNM2","phosphatidylinositol transfer protein membrane associated 2 [Source:HGNC Symbol;Acc:HGNC:21044]","protein_coding",49.625
"1177","EXOC1","exocyst complex component 1 [Source:HGNC Symbol;Acc:HGNC:30380]","protein_coding",51.5
"1178","OSBPL8","oxysterol binding protein like 8 [Source:HGNC Symbol;Acc:HGNC:16396]","protein_coding",1247.5
"1179","DTX2","deltex E3 ubiquitin ligase 2 [Source:HGNC Symbol;Acc:HGNC:15973]","protein_coding",139.125
"1180","NLRC4","NLR family CARD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:16412]","protein_coding",35.875
"1181","DLD","dihydrolipoamide dehydrogenase [Source:HGNC Symbol;Acc:HGNC:2898]","protein_coding",176.875
"1182","WDR7","WD repeat domain 7 [Source:HGNC Symbol;Acc:HGNC:13490]","protein_coding",163.125
"1183","TXNL1","thioredoxin like 1 [Source:HGNC Symbol;Acc:HGNC:12436]","protein_coding",313.875
"1184","IL5RA","interleukin 5 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6017]","protein_coding",80.75
"1185","CMTM6","CKLF like MARVEL transmembrane domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19177]","protein_coding",873
"1186","ITGA6","integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]","protein_coding",114
"1187","MAP3K20","mitogen-activated protein kinase kinase kinase 20 [Source:HGNC Symbol;Acc:HGNC:17797]","protein_coding",59.125
"1188","FH","fumarate hydratase [Source:HGNC Symbol;Acc:HGNC:3700]","protein_coding",73.25
"1189","SEL1L3","SEL1L family member 3 [Source:HGNC Symbol;Acc:HGNC:29108]","protein_coding",216.5
"1190","CDV3","CDV3 homolog [Source:HGNC Symbol;Acc:HGNC:26928]","protein_coding",463.625
"1191","ALKBH5","alkB homolog 5, RNA demethylase [Source:HGNC Symbol;Acc:HGNC:25996]","protein_coding",1016.375
"1192","NLRP1","NLR family pyrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14374]","protein_coding",668.375
"1193","SPAG7","sperm associated antigen 7 [Source:HGNC Symbol;Acc:HGNC:11216]","protein_coding",68.875
"1194","ZC3HC1","zinc finger C3HC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29913]","protein_coding",41.5
"1195","TMEM101","transmembrane protein 101 [Source:HGNC Symbol;Acc:HGNC:28653]","protein_coding",191.75
"1196","CD200","CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]","protein_coding",43.125
"1197","PSME1","proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]","protein_coding",458.25
"1198","PPP2R3C","protein phosphatase 2 regulatory subunit B''gamma [Source:HGNC Symbol;Acc:HGNC:17485]","protein_coding",143.625
"1199","HAUS4","HAUS augmin like complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:20163]","protein_coding",148.625
"1200","CEBPE","CCAAT enhancer binding protein epsilon [Source:HGNC Symbol;Acc:HGNC:1836]","protein_coding",49
"1201","OSGEP","O-sialoglycoprotein endopeptidase [Source:HGNC Symbol;Acc:HGNC:18028]","protein_coding",85.875
"1202","SCFD1","sec1 family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20726]","protein_coding",250
"1203","G2E3","G2/M-phase specific E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:20338]","protein_coding",37.375
"1204","HNRNPC","heterogeneous nuclear ribonucleoprotein C [Source:HGNC Symbol;Acc:HGNC:5035]","protein_coding",342.875
"1205","SUPT16H","SPT16 homolog, facilitates chromatin remodeling subunit [Source:HGNC Symbol;Acc:HGNC:11465]","protein_coding",115.75
"1206","TOX4","TOX high mobility group box family member 4 [Source:HGNC Symbol;Acc:HGNC:20161]","protein_coding",619.25
"1207","GEMIN2","gem nuclear organelle associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10884]","protein_coding",57.75
"1208","TINF2","TERF1 interacting nuclear factor 2 [Source:HGNC Symbol;Acc:HGNC:11824]","protein_coding",207.875
"1209","TRPM7","transient receptor potential cation channel subfamily M member 7 [Source:HGNC Symbol;Acc:HGNC:17994]","protein_coding",111.5
"1210","WDR76","WD repeat domain 76 [Source:HGNC Symbol;Acc:HGNC:25773]","protein_coding",94.375
"1211","COL9A3","collagen type IX alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2219]","protein_coding",26.375
"1212","EZR","ezrin [Source:HGNC Symbol;Acc:HGNC:12691]","protein_coding",584.25
"1213","AGO1","argonaute RISC component 1 [Source:HGNC Symbol;Acc:HGNC:3262]","protein_coding",203.875
"1214","RFFL","ring finger and FYVE like domain containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:24821]","protein_coding",1413.75
"1215","UNC13D","unc-13 homolog D [Source:HGNC Symbol;Acc:HGNC:23147]","protein_coding",177.5
"1216","MFSD11","major facilitator superfamily domain containing 11 [Source:HGNC Symbol;Acc:HGNC:25458]","protein_coding",200.75
"1217","GPATCH2","G-patch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25499]","protein_coding",69.25
"1218","NUP50","nucleoporin 50 [Source:HGNC Symbol;Acc:HGNC:8065]","protein_coding",795
"1219","COMT","catechol-O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:2228]","protein_coding",211.375
"1220","ADA2","adenosine deaminase 2 [Source:HGNC Symbol;Acc:HGNC:1839]","protein_coding",1959.375
"1221","VNN3","vanin 3 [Source:HGNC Symbol;Acc:HGNC:16431]","protein_coding",81.75
"1222","LRRFIP2","LRR binding FLII interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6703]","protein_coding",297
"1223","SEC22C","SEC22 homolog C, vesicle trafficking protein [Source:HGNC Symbol;Acc:HGNC:16828]","protein_coding",90.375
"1224","HDAC6","histone deacetylase 6 [Source:HGNC Symbol;Acc:HGNC:14064]","protein_coding",162.375
"1225","UPRT","uracil phosphoribosyltransferase homolog [Source:HGNC Symbol;Acc:HGNC:28334]","protein_coding",87
"1226","CDC23","cell division cycle 23 [Source:HGNC Symbol;Acc:HGNC:1724]","protein_coding",79.875
"1227","AAAS","aladin WD repeat nucleoporin [Source:HGNC Symbol;Acc:HGNC:13666]","protein_coding",92.375
"1228","CBX5","chromobox 5 [Source:HGNC Symbol;Acc:HGNC:1555]","protein_coding",107.125
"1229","SUCO","SUN domain containing ossification factor [Source:HGNC Symbol;Acc:HGNC:1240]","protein_coding",266.125
"1230","MSH2","mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325]","protein_coding",100.75
"1231","MAP3K1","mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848]","protein_coding",1549.125
"1232","HOOK2","hook microtubule tethering protein 2 [Source:HGNC Symbol;Acc:HGNC:19885]","protein_coding",20.625
"1233","ARCN1","archain 1 [Source:HGNC Symbol;Acc:HGNC:649]","protein_coding",1303.875
"1234","TMEM38B","transmembrane protein 38B [Source:HGNC Symbol;Acc:HGNC:25535]","protein_coding",42.125
"1235","PSMD5","proteasome 26S subunit, non-ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9563]","protein_coding",63.5
"1236","PTGS1","prostaglandin-endoperoxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:9604]","protein_coding",213.125
"1237","NUP188","nucleoporin 188 [Source:HGNC Symbol;Acc:HGNC:17859]","protein_coding",405.5
"1238","CRAT","carnitine O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2342]","protein_coding",176.625
"1239","SH2D3C","SH2 domain containing 3C [Source:HGNC Symbol;Acc:HGNC:16884]","protein_coding",410.375
"1240","TBC1D2","TBC1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:18026]","protein_coding",154.375
"1241","WHRN","whirlin [Source:HGNC Symbol;Acc:HGNC:16361]","protein_coding",29
"1242","CWF19L1","CWF19 like cell cycle control factor 1 [Source:HGNC Symbol;Acc:HGNC:25613]","protein_coding",195.75
"1243","BTAF1","B-TFIID TATA-box binding protein associated factor 1 [Source:HGNC Symbol;Acc:HGNC:17307]","protein_coding",260
"1244","BLNK","B cell linker [Source:HGNC Symbol;Acc:HGNC:14211]","protein_coding",73.875
"1245","WAC","WW domain containing adaptor with coiled-coil [Source:HGNC Symbol;Acc:HGNC:17327]","protein_coding",1803.5
"1246","NUBP2","nucleotide binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8042]","protein_coding",33.125
"1247","SMIM24","small integral membrane protein 24 [Source:HGNC Symbol;Acc:HGNC:37244]","protein_coding",36.625
"1248","HIVEP1","HIVEP zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:4920]","protein_coding",110.875
"1249","FKBP5","FKBP prolyl isomerase 5 [Source:HGNC Symbol;Acc:HGNC:3721]","protein_coding",464.625
"1250","SRPK1","SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]","protein_coding",341.625
